return_period,time,sign_acc
return_060d,2025-07-10,0.6961426491994177
return_060d,2025-07-11,0.6962531829756275
return_060d,2025-07-12,0.6963636363636364
return_060d,2025-07-13,0.6964740094511087
return_060d,2025-07-14,0.6965843023255814
return_060d,2025-07-15,0.6966945150744642
return_060d,2025-07-16,0.6968046477850399
return_060d,2025-07-17,0.6969147005444646
return_060d,2025-07-18,0.6970246734397678
return_060d,2025-07-19,0.6971345665578528
return_060d,2025-07-20,0.6972443799854967
return_060d,2025-07-21,0.6973541138093512
return_060d,2025-07-22,0.697463768115942
return_060d,2025-07-23,0.6975733429916697
return_060d,2025-07-24,0.6976828385228095
return_060d,2025-07-25,0.6977922547955121
return_060d,2025-07-26,0.6979015918958031
return_060d,2025-07-27,0.6980108499095841
return_060d,2025-07-28,0.6981200289226319
return_060d,2025-07-29,0.6982291290206
return_060d,2025-07-30,0.6983381502890174
return_060d,2025-07-31,0.69844709281329
return_060d,2025-08-01,0.6985559566787004
return_060d,2025-08-02,0.6986647419704078
return_060d,2025-08-03,0.6987734487734488
return_060d,2025-08-04,0.6988820771727371
return_060d,2025-08-05,0.6986301369863014
return_060d,2025-08-06,0.6987387387387387
return_060d,2025-08-07,0.6988472622478387
return_060d,2025-08-08,0.6989557075981275
return_060d,2025-08-09,0.6990640748740101
return_060d,2025-08-10,0.6991723641597697
return_060d,2025-08-11,0.6992805755395683
return_060d,2025-08-12,0.699388709097447
return_060d,2025-08-13,0.6994967649173257
return_060d,2025-08-14,0.6996047430830039
return_060d,2025-08-15,0.6997126436781609
return_060d,2025-08-16,0.6998204667863555
return_060d,2025-08-17,0.6999282124910265
return_060d,2025-08-18,0.7000358808754934
return_060d,2025-08-19,0.7001434720229556
return_060d,2025-08-20,0.7002509860164934
return_060d,2025-08-21,0.7003584229390681
return_060d,2025-08-22,0.700465782873522
return_060d,2025-08-23,0.7005730659025788
return_060d,2025-08-24,0.7006802721088435
return_060d,2025-08-25,0.7007874015748031
return_060d,2025-08-26,0.7008944543828265
return_060d,2025-08-27,0.7010014306151645
return_060d,2025-08-28,0.7011083303539507
return_060d,2025-08-29,0.7012151536812009
return_060d,2025-08-30,0.7013219006788138
return_060d,2025-08-31,0.7010714285714286
return_060d,2025-09-01,0.7011781506604784
return_060d,2025-09-02,0.7012847965738758
return_060d,2025-09-03,0.7013913663931503
return_060d,2025-09-04,0.7014978601997147
return_060d,2025-09-05,0.7012477718360072
return_060d,2025-09-06,0.7009978617248752
return_060d,2025-09-07,0.7011043819023869
return_060d,2025-09-08,0.7012108262108262
return_060d,2025-09-09,0.7013171947312211
return_060d,2025-09-10,0.701423487544484
return_060d,2025-09-11,0.7011739594450374
return_060d,2025-09-12,0.7009246088193457
return_060d,2025-09-13,0.7006754354781373
return_060d,2025-09-14,0.7004264392324094
return_060d,2025-09-15,0.7001776198934281
return_060d,2025-09-16,0.6999289772727273
return_060d,2025-09-17,0.6996805111821086
return_060d,2025-09-18,0.6994322214336409
return_060d,2025-09-19,0.6991841078396595
return_060d,2025-09-20,0.698936170212766
return_060d,2025-09-21,0.6986884083658277
return_060d,2025-09-22,0.6984408221119773
return_060d,2025-09-23,0.6981934112646121
return_060d,2025-09-24,0.6979461756373938
return_060d,2025-09-25,0.6976991150442478
return_060d,2025-09-26,0.697452229299363
return_060d,2025-09-27,0.6972055182171913
return_060d,2025-09-28,0.696958981612447
return_060d,2025-09-29,0.6967126193001061
return_060d,2025-09-30,0.6968197879858657
return_060d,2025-10-01,0.6969268809607913
return_060d,2025-10-02,0.6970338983050848
return_060d,2025-10-03,0.6971408400988351
return_060d,2025-10-04,0.6972477064220184
return_060d,2025-10-05,0.6973544973544974
return_060d,2025-10-06,0.6974612129760226
return_060d,2025-10-07,0.697567853366232
return_060d,2025-10-08,0.6976744186046512
return_060d,2025-10-09,0.6977809087706939
return_060d,2025-10-10,0.6975352112676056
return_060d,2025-10-11,0.6972896867300247
return_060d,2025-10-12,0.6970443349753694
return_060d,2025-10-13,0.6967991558213155
return_060d,2025-10-14,0.6965541490857946
return_060d,2025-10-15,0.6963093145869947
return_060d,2025-10-16,0.6960646521433591
return_060d,2025-10-17,0.6958201615735863
return_060d,2025-10-18,0.6955758426966292
return_060d,2025-10-19,0.6953316953316954
return_060d,2025-10-20,0.6950877192982456
return_060d,2025-10-21,0.6948439144159944
return_060d,2025-10-22,0.6946002805049089
return_060d,2025-10-23,0.6943568173852086
return_060d,2025-10-24,0.6944639103013315
return_060d,2025-10-25,0.6942206654991243
return_060d,2025-10-26,0.694327731092437
return_060d,2025-10-27,0.6940847042352117
return_060d,2025-10-28,0.6941917424772568
return_060d,2025-10-29,0.6942987058412032
return_060d,2025-10-30,0.6940559440559441
return_060d,2025-10-31,0.694162880111849
return_060d,2025-11-01,0.6939203354297694
return_060d,2025-11-02,0.6936779601816276
return_060d,2025-11-03,0.6934357541899442
return_060d,2025-11-04,0.6931937172774869
return_060d,2025-11-05,0.6929518492672715
return_060d,2025-11-06,0.6927101499825602
return_060d,2025-11-07,0.6924686192468619
return_060d,2025-11-08,0.6922272568839317
return_060d,2025-11-09,0.6923344947735192
return_060d,2025-11-10,0.6924416579588993
return_060d,2025-11-11,0.6925487465181058
return_060d,2025-11-12,0.6926557605290637
return_060d,2025-11-13,0.6927627000695894
return_060d,2025-11-14,0.6925217391304348
return_060d,2025-11-15,0.6922809457579973
return_060d,2025-11-16,0.6920403197775461
return_060d,2025-11-17,0.6917998610145935
return_060d,2025-11-18,0.691559569294894
return_060d,2025-11-19,0.6913194444444445
return_060d,2025-11-20,0.6914265879902811
return_060d,2025-11-21,0.6915336571825121
return_060d,2025-11-22,0.6916406520985084
return_060d,2025-11-23,0.691747572815534
return_060d,2025-11-24,0.6918544194107452
return_060d,2025-11-25,0.691961191961192
return_060d,2025-11-26,0.6920678905438171
return_060d,2025-11-27,0.692174515235457
return_060d,2025-11-28,0.6922810661128418
return_060d,2025-11-29,0.6923875432525951
return_060d,2025-11-30,0.6924939467312349
return_060d,2025-12-01,0.6922544951590595
return_060d,2025-12-02,0.6920152091254753
return_060d,2025-12-03,0.6917760884588804
return_060d,2025-12-04,0.6915371329879102
return_060d,2025-12-05,0.6912983425414365
return_060d,2025-12-06,0.6910597169485675
return_060d,2025-12-07,0.6908212560386473
return_060d,2025-12-08,0.6905829596412556
return_060d,2025-12-09,0.6903448275862069
return_060d,2025-12-10,0.6901068597035505
return_060d,2025-12-11,0.6898690558235699
return_060d,2025-12-12,0.6896314157767827
return_060d,2025-12-13,0.6893939393939394
return_060d,2025-12-14,0.689156626506024
return_060d,2025-12-15,0.6889194769442533
return_060d,2025-12-16,0.6886824905400757
return_060d,2025-12-17,0.688445667125172
return_060d,2025-12-18,0.6882090065314541
return_060d,2025-12-19,0.6879725085910653
return_060d,2025-12-20,0.6877361731363792
return_060d,2025-12-21,0.6875
return_060d,2025-12-22,0.6872639890147614
return_060d,2025-12-23,0.6870281400137268
return_060d,2025-12-24,0.6867924528301886
return_060d,2025-12-25,0.686556927297668
return_060d,2025-12-26,0.6863215632499143
return_060d,2025-12-27,0.6860863605209048
return_060d,2025-12-28,0.6858513189448441
return_060d,2025-12-29,0.6856164383561644
return_060d,2025-12-30,0.6853817185895241
return_060d,2025-12-31,0.6851471594798083
return_090d,2018-01-01,0.0
return_090d,2018-01-02,0.0
return_090d,2018-01-03,0.0
return_090d,2018-01-04,0.0
return_090d,2018-01-05,0.0
return_090d,2018-01-06,0.0
return_090d,2018-01-07,0.0
return_090d,2018-01-08,0.0
return_090d,2018-01-09,0.0
return_090d,2018-01-10,0.0
return_090d,2018-01-11,0.0
return_090d,2018-01-12,0.0
return_090d,2018-01-13,0.0
return_090d,2018-01-14,0.0
return_090d,2018-01-15,0.06666666666666667
return_090d,2018-01-16,0.0625
return_090d,2018-01-17,0.058823529411764705
return_090d,2018-01-18,0.05555555555555555
return_090d,2018-01-19,0.05263157894736842
return_090d,2018-01-20,0.05
return_090d,2018-01-21,0.047619047619047616
return_090d,2018-01-22,0.045454545454545456
return_090d,2018-01-23,0.043478260869565216
return_090d,2018-01-24,0.041666666666666664
return_090d,2018-01-25,0.04
return_090d,2018-01-26,0.038461538461538464
return_090d,2018-01-27,0.037037037037037035
return_090d,2018-01-28,0.03571428571428571
return_090d,2018-01-29,0.034482758620689655
return_090d,2018-01-30,0.03333333333333333
return_090d,2018-01-31,0.03225806451612903
return_090d,2018-02-01,0.03125
return_090d,2018-02-02,0.030303030303030304
return_090d,2018-02-03,0.029411764705882353
return_090d,2018-02-04,0.02857142857142857
return_090d,2018-02-05,0.05555555555555555
return_090d,2018-02-06,0.05405405405405406
return_090d,2018-02-07,0.05263157894736842
return_090d,2018-02-08,0.05128205128205128
return_090d,2018-02-09,0.05
return_090d,2018-02-10,0.04878048780487805
return_090d,2018-02-11,0.047619047619047616
return_090d,2018-02-12,0.046511627906976744
return_090d,2018-02-13,0.045454545454545456
return_090d,2018-02-14,0.044444444444444446
return_090d,2018-02-15,0.043478260869565216
return_090d,2018-02-16,0.0425531914893617
return_090d,2018-02-17,0.041666666666666664
return_090d,2018-02-18,0.04081632653061224
return_090d,2018-02-19,0.04
return_090d,2018-02-20,0.0392156862745098
return_090d,2018-02-21,0.038461538461538464
return_090d,2018-02-22,0.03773584905660377
return_090d,2018-02-23,0.037037037037037035
return_090d,2018-02-24,0.03636363636363636
return_090d,2018-02-25,0.05357142857142857
return_090d,2018-02-26,0.05263157894736842
return_090d,2018-02-27,0.05172413793103448
return_090d,2018-02-28,0.05084745762711865
return_090d,2018-03-01,0.05
return_090d,2018-03-02,0.04918032786885246
return_090d,2018-03-03,0.04838709677419355
return_090d,2018-03-04,0.06349206349206349
return_090d,2018-03-05,0.078125
return_090d,2018-03-06,0.09230769230769231
return_090d,2018-03-07,0.10606060606060606
return_090d,2018-03-08,0.11940298507462686
return_090d,2018-03-09,0.1323529411764706
return_090d,2018-03-10,0.14492753623188406
return_090d,2018-03-11,0.15714285714285714
return_090d,2018-03-12,0.16901408450704225
return_090d,2018-03-13,0.18055555555555555
return_090d,2018-03-14,0.1917808219178082
return_090d,2018-03-15,0.20270270270270271
return_090d,2018-03-16,0.21333333333333335
return_090d,2018-03-17,0.2236842105263158
return_090d,2018-03-18,0.23376623376623376
return_090d,2018-03-19,0.24358974358974358
return_090d,2018-03-20,0.25316455696202533
return_090d,2018-03-21,0.2625
return_090d,2018-03-22,0.2716049382716049
return_090d,2018-03-23,0.2804878048780488
return_090d,2018-03-24,0.2891566265060241
return_090d,2018-03-25,0.2976190476190476
return_090d,2018-03-26,0.3058823529411765
return_090d,2018-03-27,0.313953488372093
return_090d,2018-03-28,0.3218390804597701
return_090d,2018-03-29,0.32954545454545453
return_090d,2018-03-30,0.33707865168539325
return_090d,2018-03-31,0.34444444444444444
return_090d,2018-04-01,0.3516483516483517
return_090d,2018-04-02,0.358695652173913
return_090d,2018-04-03,0.3655913978494624
return_090d,2018-04-04,0.3723404255319149
return_090d,2018-04-05,0.37894736842105264
return_090d,2018-04-06,0.3854166666666667
return_090d,2018-04-07,0.3917525773195876
return_090d,2018-04-08,0.3979591836734694
return_090d,2018-04-09,0.40404040404040403
return_090d,2018-04-10,0.41
return_090d,2018-04-11,0.4158415841584158
return_090d,2018-04-12,0.4215686274509804
return_090d,2018-04-13,0.42718446601941745
return_090d,2018-04-14,0.4326923076923077
return_090d,2018-04-15,0.4380952380952381
return_090d,2018-04-16,0.44339622641509435
return_090d,2018-04-17,0.4485981308411215
return_090d,2018-04-18,0.4537037037037037
return_090d,2018-04-19,0.45871559633027525
return_090d,2018-04-20,0.4636363636363636
return_090d,2018-04-21,0.46846846846846846
return_090d,2018-04-22,0.4732142857142857
return_090d,2018-04-23,0.4778761061946903
return_090d,2018-04-24,0.4824561403508772
return_090d,2018-04-25,0.48695652173913045
return_090d,2018-04-26,0.49137931034482757
return_090d,2018-04-27,0.49572649572649574
return_090d,2018-04-28,0.5
return_090d,2018-04-29,0.5042016806722689
return_090d,2018-04-30,0.5083333333333333
return_090d,2018-05-01,0.512396694214876
return_090d,2018-05-02,0.5081967213114754
return_090d,2018-05-03,0.5040650406504065
return_090d,2018-05-04,0.5
return_090d,2018-05-05,0.496
return_090d,2018-05-06,0.49206349206349204
return_090d,2018-05-07,0.4881889763779528
return_090d,2018-05-08,0.484375
return_090d,2018-05-09,0.4806201550387597
return_090d,2018-05-10,0.47692307692307695
return_090d,2018-05-11,0.48091603053435117
return_090d,2018-05-12,0.4772727272727273
return_090d,2018-05-13,0.48120300751879697
return_090d,2018-05-14,0.47761194029850745
return_090d,2018-05-15,0.48148148148148145
return_090d,2018-05-16,0.4852941176470588
return_090d,2018-05-17,0.48905109489051096
return_090d,2018-05-18,0.4927536231884058
return_090d,2018-05-19,0.49640287769784175
return_090d,2018-05-20,0.5
return_090d,2018-05-21,0.5035460992907801
return_090d,2018-05-22,0.5070422535211268
return_090d,2018-05-23,0.5104895104895105
return_090d,2018-05-24,0.5138888888888888
return_090d,2018-05-25,0.5172413793103449
return_090d,2018-05-26,0.5205479452054794
return_090d,2018-05-27,0.5238095238095238
return_090d,2018-05-28,0.527027027027027
return_090d,2018-05-29,0.5302013422818792
return_090d,2018-05-30,0.5333333333333333
return_090d,2018-05-31,0.5364238410596026
return_090d,2018-06-01,0.5394736842105263
return_090d,2018-06-02,0.5424836601307189
return_090d,2018-06-03,0.5454545454545454
return_090d,2018-06-04,0.5483870967741935
return_090d,2018-06-05,0.5512820512820513
return_090d,2018-06-06,0.554140127388535
return_090d,2018-06-07,0.5569620253164557
return_090d,2018-06-08,0.559748427672956
return_090d,2018-06-09,0.5625
return_090d,2018-06-10,0.5652173913043478
return_090d,2018-06-11,0.5679012345679012
return_090d,2018-06-12,0.5705521472392638
return_090d,2018-06-13,0.573170731707317
return_090d,2018-06-14,0.5757575757575758
return_090d,2018-06-15,0.5783132530120482
return_090d,2018-06-16,0.5808383233532934
return_090d,2018-06-17,0.5833333333333334
return_090d,2018-06-18,0.5857988165680473
return_090d,2018-06-19,0.5882352941176471
return_090d,2018-06-20,0.5906432748538012
return_090d,2018-06-21,0.5930232558139535
return_090d,2018-06-22,0.5953757225433526
return_090d,2018-06-23,0.5977011494252874
return_090d,2018-06-24,0.6
return_090d,2018-06-25,0.6022727272727273
return_090d,2018-06-26,0.6045197740112994
return_090d,2018-06-27,0.6067415730337079
return_090d,2018-06-28,0.6089385474860335
return_090d,2018-06-29,0.6111111111111112
return_090d,2018-06-30,0.6132596685082873
return_090d,2018-07-01,0.6153846153846154
return_090d,2018-07-02,0.6174863387978142
return_090d,2018-07-03,0.6195652173913043
return_090d,2018-07-04,0.6216216216216216
return_090d,2018-07-05,0.6236559139784946
return_090d,2018-07-06,0.6256684491978609
return_090d,2018-07-07,0.6276595744680851
return_090d,2018-07-08,0.6296296296296297
return_090d,2018-07-09,0.631578947368421
return_090d,2018-07-10,0.6335078534031413
return_090d,2018-07-11,0.6354166666666666
return_090d,2018-07-12,0.6373056994818653
return_090d,2018-07-13,0.6391752577319587
return_090d,2018-07-14,0.6410256410256411
return_090d,2018-07-15,0.6428571428571429
return_090d,2018-07-16,0.6446700507614214
return_090d,2018-07-17,0.6464646464646465
return_090d,2018-07-18,0.6482412060301508
return_090d,2018-07-19,0.65
return_090d,2018-07-20,0.6517412935323383
return_090d,2018-07-21,0.6534653465346535
return_090d,2018-07-22,0.6551724137931034
return_090d,2018-07-23,0.6568627450980392
return_090d,2018-07-24,0.6585365853658537
return_090d,2018-07-25,0.6601941747572816
return_090d,2018-07-26,0.6618357487922706
return_090d,2018-07-27,0.6634615384615384
return_090d,2018-07-28,0.6650717703349283
return_090d,2018-07-29,0.6666666666666666
return_090d,2018-07-30,0.6682464454976303
return_090d,2018-07-31,0.6698113207547169
return_090d,2018-08-01,0.6713615023474179
return_090d,2018-08-02,0.6728971962616822
return_090d,2018-08-03,0.6744186046511628
return_090d,2018-08-04,0.6759259259259259
return_090d,2018-08-05,0.6774193548387096
return_090d,2018-08-06,0.6788990825688074
return_090d,2018-08-07,0.680365296803653
return_090d,2018-08-08,0.6818181818181818
return_090d,2018-08-09,0.6832579185520362
return_090d,2018-08-10,0.6846846846846847
return_090d,2018-08-11,0.6860986547085202
return_090d,2018-08-12,0.6875
return_090d,2018-08-13,0.6888888888888889
return_090d,2018-08-14,0.6902654867256637
return_090d,2018-08-15,0.6916299559471366
return_090d,2018-08-16,0.6929824561403509
return_090d,2018-08-17,0.6943231441048034
return_090d,2018-08-18,0.6956521739130435
return_090d,2018-08-19,0.696969696969697
return_090d,2018-08-20,0.6982758620689655
return_090d,2018-08-21,0.6995708154506438
return_090d,2018-08-22,0.7008547008547008
return_090d,2018-08-23,0.7021276595744681
return_090d,2018-08-24,0.7033898305084746
return_090d,2018-08-25,0.7046413502109705
return_090d,2018-08-26,0.7058823529411765
return_090d,2018-08-27,0.7071129707112971
return_090d,2018-08-28,0.7083333333333334
return_090d,2018-08-29,0.7095435684647303
return_090d,2018-08-30,0.7107438016528925
return_090d,2018-08-31,0.7119341563786008
return_090d,2018-09-01,0.7131147540983607
return_090d,2018-09-02,0.7142857142857143
return_090d,2018-09-03,0.7154471544715447
return_090d,2018-09-04,0.7165991902834008
return_090d,2018-09-05,0.717741935483871
return_090d,2018-09-06,0.7188755020080321
return_090d,2018-09-07,0.72
return_090d,2018-09-08,0.7211155378486056
return_090d,2018-09-09,0.7222222222222222
return_090d,2018-09-10,0.7233201581027668
return_090d,2018-09-11,0.7244094488188977
return_090d,2018-09-12,0.7254901960784313
return_090d,2018-09-13,0.72265625
return_090d,2018-09-14,0.7237354085603113
return_090d,2018-09-15,0.7209302325581395
return_090d,2018-09-16,0.722007722007722
return_090d,2018-09-17,0.7230769230769231
return_090d,2018-09-18,0.7241379310344828
return_090d,2018-09-19,0.7251908396946565
return_090d,2018-09-20,0.7224334600760456
return_090d,2018-09-21,0.7196969696969697
return_090d,2018-09-22,0.7169811320754716
return_090d,2018-09-23,0.7142857142857143
return_090d,2018-09-24,0.7116104868913857
return_090d,2018-09-25,0.7089552238805971
return_090d,2018-09-26,0.7063197026022305
return_090d,2018-09-27,0.7037037037037037
return_090d,2018-09-28,0.7011070110701108
return_090d,2018-09-29,0.6985294117647058
return_090d,2018-09-30,0.6996336996336996
return_090d,2018-10-01,0.6970802919708029
return_090d,2018-10-02,0.6981818181818182
return_090d,2018-10-03,0.6992753623188406
return_090d,2018-10-04,0.7003610108303249
return_090d,2018-10-05,0.7014388489208633
return_090d,2018-10-06,0.7025089605734767
return_090d,2018-10-07,0.7035714285714286
return_090d,2018-10-08,0.701067615658363
return_090d,2018-10-09,0.6985815602836879
return_090d,2018-10-10,0.696113074204947
return_090d,2018-10-11,0.6971830985915493
return_090d,2018-10-12,0.6982456140350877
return_090d,2018-10-13,0.6993006993006993
return_090d,2018-10-14,0.7003484320557491
return_090d,2018-10-15,0.7013888888888888
return_090d,2018-10-16,0.7024221453287197
return_090d,2018-10-17,0.7034482758620689
return_090d,2018-10-18,0.7044673539518901
return_090d,2018-10-19,0.7054794520547946
return_090d,2018-10-20,0.7064846416382252
return_090d,2018-10-21,0.7074829931972789
return_090d,2018-10-22,0.7084745762711865
return_090d,2018-10-23,0.7094594594594594
return_090d,2018-10-24,0.7104377104377104
return_090d,2018-10-25,0.7114093959731543
return_090d,2018-10-26,0.7123745819397993
return_090d,2018-10-27,0.7133333333333334
return_090d,2018-10-28,0.7142857142857143
return_090d,2018-10-29,0.7152317880794702
return_090d,2018-10-30,0.7161716171617162
return_090d,2018-10-31,0.7171052631578947
return_090d,2018-11-01,0.7180327868852459
return_090d,2018-11-02,0.7189542483660131
return_090d,2018-11-03,0.7198697068403909
return_090d,2018-11-04,0.7207792207792207
return_090d,2018-11-05,0.7216828478964401
return_090d,2018-11-06,0.7193548387096774
return_090d,2018-11-07,0.7202572347266881
return_090d,2018-11-08,0.717948717948718
return_090d,2018-11-09,0.7156549520766773
return_090d,2018-11-10,0.7133757961783439
return_090d,2018-11-11,0.7111111111111111
return_090d,2018-11-12,0.7088607594936709
return_090d,2018-11-13,0.7097791798107256
return_090d,2018-11-14,0.710691823899371
return_090d,2018-11-15,0.7115987460815048
return_090d,2018-11-16,0.7125
return_090d,2018-11-17,0.7133956386292835
return_090d,2018-11-18,0.7142857142857143
return_090d,2018-11-19,0.7151702786377709
return_090d,2018-11-20,0.7160493827160493
return_090d,2018-11-21,0.7169230769230769
return_090d,2018-11-22,0.7177914110429447
return_090d,2018-11-23,0.7186544342507645
return_090d,2018-11-24,0.7195121951219512
return_090d,2018-11-25,0.7203647416413373
return_090d,2018-11-26,0.7212121212121212
return_090d,2018-11-27,0.7220543806646526
return_090d,2018-11-28,0.7228915662650602
return_090d,2018-11-29,0.7237237237237237
return_090d,2018-11-30,0.7245508982035929
return_090d,2018-12-01,0.7253731343283583
return_090d,2018-12-02,0.7261904761904762
return_090d,2018-12-03,0.7270029673590505
return_090d,2018-12-04,0.727810650887574
return_090d,2018-12-05,0.7286135693215339
return_090d,2018-12-06,0.7294117647058823
return_090d,2018-12-07,0.7302052785923754
return_090d,2018-12-08,0.7309941520467836
return_090d,2018-12-09,0.7317784256559767
return_090d,2018-12-10,0.7325581395348837
return_090d,2018-12-11,0.7333333333333333
return_090d,2018-12-12,0.7341040462427746
return_090d,2018-12-13,0.7348703170028819
return_090d,2018-12-14,0.735632183908046
return_090d,2018-12-15,0.7363896848137536
return_090d,2018-12-16,0.7371428571428571
return_090d,2018-12-17,0.7378917378917379
return_090d,2018-12-18,0.7386363636363636
return_090d,2018-12-19,0.7393767705382436
return_090d,2018-12-20,0.7401129943502824
return_090d,2018-12-21,0.7408450704225352
return_090d,2018-12-22,0.7415730337078652
return_090d,2018-12-23,0.742296918767507
return_090d,2018-12-24,0.7430167597765364
return_090d,2018-12-25,0.7437325905292479
return_090d,2018-12-26,0.7444444444444445
return_090d,2018-12-27,0.7451523545706371
return_090d,2018-12-28,0.7458563535911602
return_090d,2018-12-29,0.743801652892562
return_090d,2018-12-30,0.7445054945054945
return_090d,2018-12-31,0.7452054794520548
return_090d,2019-01-01,0.7459016393442623
return_090d,2019-01-02,0.7465940054495913
return_090d,2019-01-03,0.7472826086956522
return_090d,2019-01-04,0.7479674796747967
return_090d,2019-01-05,0.7486486486486487
return_090d,2019-01-06,0.7493261455525606
return_090d,2019-01-07,0.75
return_090d,2019-01-08,0.7506702412868632
return_090d,2019-01-09,0.7513368983957219
return_090d,2019-01-10,0.752
return_090d,2019-01-11,0.7526595744680851
return_090d,2019-01-12,0.753315649867374
return_090d,2019-01-13,0.753968253968254
return_090d,2019-01-14,0.7546174142480211
return_090d,2019-01-15,0.7552631578947369
return_090d,2019-01-16,0.7559055118110236
return_090d,2019-01-17,0.756544502617801
return_090d,2019-01-18,0.7571801566579635
return_090d,2019-01-19,0.7578125
return_090d,2019-01-20,0.7584415584415585
return_090d,2019-01-21,0.7590673575129534
return_090d,2019-01-22,0.7596899224806202
return_090d,2019-01-23,0.7603092783505154
return_090d,2019-01-24,0.7609254498714653
return_090d,2019-01-25,0.7615384615384615
return_090d,2019-01-26,0.7621483375959079
return_090d,2019-01-27,0.7627551020408163
return_090d,2019-01-28,0.7633587786259542
return_090d,2019-01-29,0.7639593908629442
return_090d,2019-01-30,0.7645569620253164
return_090d,2019-01-31,0.7651515151515151
return_090d,2019-02-01,0.7657430730478589
return_090d,2019-02-02,0.7663316582914573
return_090d,2019-02-03,0.7669172932330827
return_090d,2019-02-04,0.7675
return_090d,2019-02-05,0.7680798004987531
return_090d,2019-02-06,0.7686567164179104
return_090d,2019-02-07,0.7692307692307693
return_090d,2019-02-08,0.7698019801980198
return_090d,2019-02-09,0.7679012345679013
return_090d,2019-02-10,0.7684729064039408
return_090d,2019-02-11,0.7665847665847666
return_090d,2019-02-12,0.7671568627450981
return_090d,2019-02-13,0.7677261613691931
return_090d,2019-02-14,0.7682926829268293
return_090d,2019-02-15,0.7688564476885644
return_090d,2019-02-16,0.7694174757281553
return_090d,2019-02-17,0.7699757869249395
return_090d,2019-02-18,0.7705314009661836
return_090d,2019-02-19,0.7686746987951807
return_090d,2019-02-20,0.7668269230769231
return_090d,2019-02-21,0.7649880095923262
return_090d,2019-02-22,0.7655502392344498
return_090d,2019-02-23,0.766109785202864
return_090d,2019-02-24,0.7666666666666667
return_090d,2019-02-25,0.7672209026128266
return_090d,2019-02-26,0.7654028436018957
return_090d,2019-02-27,0.7635933806146572
return_090d,2019-02-28,0.7617924528301887
return_090d,2019-03-01,0.76
return_090d,2019-03-02,0.7582159624413145
return_090d,2019-03-03,0.7587822014051522
return_090d,2019-03-04,0.7570093457943925
return_090d,2019-03-05,0.7575757575757576
return_090d,2019-03-06,0.7581395348837209
return_090d,2019-03-07,0.7587006960556845
return_090d,2019-03-08,0.7592592592592593
return_090d,2019-03-09,0.7598152424942263
return_090d,2019-03-10,0.7603686635944701
return_090d,2019-03-11,0.7609195402298851
return_090d,2019-03-12,0.7614678899082569
return_090d,2019-03-13,0.7620137299771167
return_090d,2019-03-14,0.7625570776255708
return_090d,2019-03-15,0.7630979498861048
return_090d,2019-03-16,0.7636363636363637
return_090d,2019-03-17,0.764172335600907
return_090d,2019-03-18,0.7647058823529411
return_090d,2019-03-19,0.7652370203160271
return_090d,2019-03-20,0.7635135135135135
return_090d,2019-03-21,0.7640449438202247
return_090d,2019-03-22,0.7645739910313901
return_090d,2019-03-23,0.7651006711409396
return_090d,2019-03-24,0.7633928571428571
return_090d,2019-03-25,0.7639198218262806
return_090d,2019-03-26,0.7644444444444445
return_090d,2019-03-27,0.7649667405764967
return_090d,2019-03-28,0.7654867256637168
return_090d,2019-03-29,0.7660044150110376
return_090d,2019-03-30,0.7665198237885462
return_090d,2019-03-31,0.7670329670329671
return_090d,2019-04-01,0.7675438596491229
return_090d,2019-04-02,0.7680525164113785
return_090d,2019-04-03,0.7685589519650655
return_090d,2019-04-04,0.7690631808278867
return_090d,2019-04-05,0.7695652173913043
return_090d,2019-04-06,0.7700650759219089
return_090d,2019-04-07,0.7705627705627706
return_090d,2019-04-08,0.7710583153347732
return_090d,2019-04-09,0.771551724137931
return_090d,2019-04-10,0.7720430107526882
return_090d,2019-04-11,0.7725321888412017
return_090d,2019-04-12,0.7730192719486081
return_090d,2019-04-13,0.7735042735042735
return_090d,2019-04-14,0.7739872068230277
return_090d,2019-04-15,0.774468085106383
return_090d,2019-04-16,0.7749469214437368
return_090d,2019-04-17,0.7754237288135594
return_090d,2019-04-18,0.7758985200845666
return_090d,2019-04-19,0.7763713080168776
return_090d,2019-04-20,0.7768421052631579
return_090d,2019-04-21,0.7773109243697479
return_090d,2019-04-22,0.7777777777777778
return_090d,2019-04-23,0.7782426778242678
return_090d,2019-04-24,0.778705636743215
return_090d,2019-04-25,0.7791666666666667
return_090d,2019-04-26,0.7796257796257796
return_090d,2019-04-27,0.7800829875518672
return_090d,2019-04-28,0.7805383022774327
return_090d,2019-04-29,0.78099173553719
return_090d,2019-04-30,0.7814432989690722
return_090d,2019-05-01,0.7818930041152263
return_090d,2019-05-02,0.7823408624229979
return_090d,2019-05-03,0.7827868852459017
return_090d,2019-05-04,0.7832310838445807
return_090d,2019-05-05,0.7836734693877551
return_090d,2019-05-06,0.7841140529531568
return_090d,2019-05-07,0.7845528455284553
return_090d,2019-05-08,0.7849898580121704
return_090d,2019-05-09,0.7854251012145749
return_090d,2019-05-10,0.7858585858585858
return_090d,2019-05-11,0.7862903225806451
return_090d,2019-05-12,0.7867203219315896
return_090d,2019-05-13,0.7871485943775101
return_090d,2019-05-14,0.7875751503006012
return_090d,2019-05-15,0.788
return_090d,2019-05-16,0.7884231536926147
return_090d,2019-05-17,0.7888446215139442
