quantile,time,HashRate_ma7_ma30,mvrv_zscore,RSI,Mayer_multiple
0.9,2024-08-19,0.1798717096197498,2.1403392135554764,69.44131249402417,1.5959337437002072
0.1,2024-08-20,-0.025851463892271182,-1.3577771940522543,0.0,0.0
0.2,2024-08-20,-0.0032917609843866364,-1.0602527796190624,0.0,0.0
0.3,2024-08-20,0.011897084177908244,-0.7340566125430594,13.665730335267249,0.0
0.4,2024-08-20,0.023992128740111356,-0.3003998588321728,38.46602793748753,0.7336426462222574
0.5,2024-08-20,0.037870327051990005,0.0,44.402146868075135,0.8866259980948876
0.6,2024-08-20,0.05315945118364457,0.48413349144814827,49.573056053482084,1.0560114117910349
0.7,2024-08-20,0.07252494341636868,1.0792453058330072,54.728732218617274,1.1716447077270402
0.8,2024-08-20,0.10390712907019105,1.4946001374751061,60.63541438349377,1.3086589577200387
0.9,2024-08-20,0.17985535748173515,2.1399798691405905,69.44034535172867,1.5958751957878505
0.1,2024-08-21,-0.02584440980573008,-1.3577018717046554,0.0,0.0
0.2,2024-08-21,-0.0032882304136701212,-1.0602525614605611,0.0,0.0
0.3,2024-08-21,0.011883375919898184,-0.7338232539971671,13.75150059281443,0.0
0.4,2024-08-21,0.023942525338517418,-0.30021211121695557,38.46802212377169,0.7337398421211361
0.5,2024-08-21,0.03785351653404523,0.0,44.41253479221479,0.8866921528137399
0.6,2024-08-21,0.05315007617440992,0.48399062045336666,49.56619870952176,1.0557561355315255
0.7,2024-08-21,0.07250831297503892,1.0791859994335085,54.72754211785353,1.1716409218410568
0.8,2024-08-21,0.10390005346604429,1.4941905542301754,60.6332020299357,1.3086146558704486
0.9,2024-08-21,0.1798390053437205,2.1396205247257045,69.43937820943317,1.5958166478754936
0.1,2024-08-22,-0.025837355719188982,-1.3576265493570565,0.0,0.0
0.2,2024-08-22,-0.0032846998429536096,-1.06025234330206,0.0,0.0
0.3,2024-08-22,0.011869864985644818,-0.7335898954512746,13.837270850361676,0.0
0.4,2024-08-22,0.023922528656965803,-0.3000411185045276,38.47055861324742,0.7339334437077755
0.5,2024-08-22,0.037839907058690225,0.0,44.42397146193207,0.8867034384297892
0.6,2024-08-22,0.053148569951457336,0.4837238603926841,49.57975759589192,1.0555337019080635
0.7,2024-08-22,0.07249168253370913,1.0791266930340095,54.72635201708979,1.1716371359550732
0.8,2024-08-22,0.1038929778618975,1.493780970985243,60.63098967637763,1.3085703540208584
0.9,2024-08-22,0.179822653205706,2.1392611803108217,69.43841106713768,1.5957580999631373
0.1,2024-08-23,-0.02583030163264788,-1.3575512270094576,0.0,0.0
0.2,2024-08-23,-0.0032811692722370944,-1.0602521251435588,0.0,0.0
0.3,2024-08-23,0.011857272267151497,-0.7333565369053823,13.923041107908858,0.0
0.4,2024-08-23,0.023917335335435386,-0.2998701257920993,38.47309510272315,0.734127045294415
0.5,2024-08-23,0.03782629758333522,0.0,44.43540813164934,0.8867147240458383
0.6,2024-08-23,0.05314706372850475,0.4834571003320013,49.59986222312139,1.0553112682846013
0.7,2024-08-23,0.07247505209237934,1.0790673866345104,54.725161916326044,1.1716333500690899
0.8,2024-08-23,0.10388590225775074,1.4933713877403123,60.628777322819566,1.3085260521712685
0.9,2024-08-23,0.17980630106769135,2.1389018358959357,69.43744392484217,1.5956995520507804
0.1,2024-08-24,-0.025826881166969462,-1.35751100588733,0.0,0.0
0.2,2024-08-24,-0.0032808997752288515,-1.0600986393542025,0.0,0.0
0.3,2024-08-24,0.011862669146505777,-0.7330040503558045,13.970289778537,0.0
0.4,2024-08-24,0.023920797549788996,-0.29959815155735864,38.47592341884554,0.734231867912724
0.5,2024-08-24,0.03782031640803962,0.0,44.43773592580891,0.8868621127775189
0.6,2024-08-24,0.0531254792006119,0.48310972798070145,49.60326601017459,1.0548783005050546
0.7,2024-08-24,0.07246119646377011,1.0789854593211654,54.727938818108115,1.1715871187035842
0.8,2024-08-24,0.1038606225562394,1.4933656127451251,60.62749534558648,1.3084430836965364
0.9,2024-08-24,0.1797808213625745,2.138867727469484,69.43451300413759,1.5956476737100094
0.1,2024-08-25,-0.025823460701291046,-1.3574707847652026,0.0,0.0
0.2,2024-08-25,-0.0032806302782206085,-1.0599451535648463,0.0,0.0
0.3,2024-08-25,0.011868066025860055,-0.7326515638062269,14.01753844916514,0.0
0.4,2024-08-25,0.02392425976414261,-0.299326177322618,38.47875173496792,0.7343366905310329
0.5,2024-08-25,0.03781433523274402,0.0,44.44006371996848,0.8870095015091995
0.6,2024-08-25,0.053103894672719046,0.4827623556294017,49.61212591328452,1.054445332725508
0.7,2024-08-25,0.07244734083516086,1.07890353200782,54.73182320095787,1.1715408873380786
0.8,2024-08-25,0.10383534285472806,1.4933598377499382,60.6262133683534,1.3083601152218043
0.9,2024-08-25,0.1797553416574574,2.138833619043032,69.43158208343297,1.5955957953692377
0.1,2024-08-26,-0.025820040235612626,-1.3574305636430748,0.0,0.0
0.2,2024-08-26,-0.0032803607812123656,-1.05979166777549,0.0,0.0
0.3,2024-08-26,0.011857152132010152,-0.7322990772566491,14.064787119793284,0.0
0.4,2024-08-26,0.023919066442612193,-0.29906992513399216,38.48862172760218,0.734392645413169
0.5,2024-08-26,0.03779200781448955,0.0,44.441309912867986,0.8870181366163323
0.6,2024-08-26,0.05308181555979273,0.48245093169729386,49.631898048507935,1.0541688385324235
0.7,2024-08-26,0.07243348520655161,1.078821604694475,54.73653007633837,1.171494655972573
0.8,2024-08-26,0.10381006315321673,1.493354062754751,60.62493139112031,1.3082771467470722
0.9,2024-08-26,0.17972986195234034,2.1387995106165794,69.42865116272837,1.5955439170284662
0.1,2024-08-27,-0.025816619769934213,-1.3573903425209473,0.0,0.0
0.2,2024-08-27,-0.003280091284204123,-1.059638181986134,0.0,0.0
0.3,2024-08-27,0.011860870186721018,-0.731885232694663,14.179181679526957,0.0
0.4,2024-08-27,0.023901777965182266,-0.29882939499148137,38.50553339674827,0.7343997325591322
0.5,2024-08-27,0.03776968039623507,0.0,44.442556105767494,0.887026771723465
0.6,2024-08-27,0.05305924186183298,0.4821754561843783,49.64194535395572,1.0540488179258007
0.7,2024-08-27,0.07242218808473368,1.0787657814198521,54.73451748304389,1.171461198810039
0.8,2024-08-27,0.10378478345170528,1.493348287759564,60.62364941388722,1.3081941782723396
0.9,2024-08-27,0.1797043822472235,2.1387654021901277,69.42572024202379,1.5954920386876952
0.1,2024-08-28,-0.025813199304255796,-1.3573501213988197,0.0,0.0
0.2,2024-08-28,-0.00327982178719588,-1.0594846961967777,0.0,0.0
0.3,2024-08-28,0.011856671591444767,-0.731440709126473,14.327149183813304,0.0
0.4,2024-08-28,0.023878441909802595,-0.2985888648489703,38.522445065894374,0.7344068197050954
0.5,2024-08-28,0.037767837811697014,0.0,44.44724097682322,0.8871011061857554
0.6,2024-08-28,0.0530366681638732,0.4818999806714624,49.63848876024908,1.053928797319178
0.7,2024-08-28,0.0724121702163114,1.0787230101645906,54.732496771479376,1.1714341287489909
0.8,2024-08-28,0.10375950375019394,1.493342512764377,60.62236743665414,1.3081112097976075
0.9,2024-08-28,0.1796789025421064,2.1387312937636755,69.42278932131917,1.5954401603469237
0.1,2024-08-29,-0.02580977883857738,-1.3573099002766922,0.0,0.0
0.2,2024-08-29,-0.0032742710291048236,-1.0587027977246946,0.0,0.0
0.3,2024-08-29,0.011857031996868805,-0.7309961855582829,14.475116688099652,0.0
0.4,2024-08-29,0.023893999280055714,-0.2985398169172649,38.52489308285803,0.7344699114450842
0.5,2024-08-29,0.037765995227158955,0.0,44.45192584787894,0.8871754406480459
0.6,2024-08-29,0.053013954031421215,0.48174107099376234,49.6253073367668,1.0538100886182191
0.7,2024-08-29,0.07240215234788913,1.078680238909329,54.730476059914864,1.171407058687943
0.8,2024-08-29,0.10375637868964992,1.4932034784862849,60.616249503944594,1.3080166369501267
0.9,2024-08-29,0.17965342283698954,2.138697185337224,69.41985840061459,1.5953882820061525
0.1,2024-08-30,-0.025806358372898963,-1.3572696791545646,0.0,0.0
0.2,2024-08-30,-0.003268720271013767,-1.0579208992526115,0.0,0.0
0.3,2024-08-30,0.011856191050879383,-0.7305032893046376,14.58760735679792,0.0
0.4,2024-08-30,0.023872246738665486,-0.2984907689855595,38.52734109982168,0.7345330031850731
0.5,2024-08-30,0.03776063688810716,0.0,44.452877795274844,0.8873068560363637
0.6,2024-08-30,0.05299123989896922,0.48158216131606224,49.61212591328452,1.0536913799172603
0.7,2024-08-30,0.07239331982670484,1.0786369036005756,54.728732218617274,1.1713467207446455
0.8,2024-08-30,0.10375325362910588,1.4930644442081928,60.61013157123505,1.307922064102646
0.9,2024-08-30,0.17962794313187244,2.1386630769107717,69.41692747990997,1.595336403665381
0.1,2024-08-31,-0.025802937907220543,-1.3572294580324369,0.0,0.0
0.2,2024-08-31,-0.0032803607812123656,-1.0571390007805281,0.0,0.0
0.3,2024-08-31,0.011848218622991612,-0.7299136476800813,14.629144354319942,0.0
0.4,2024-08-31,0.02385366122525415,-0.29846176644036015,38.528609616286786,0.7345699252081904
0.5,2024-08-31,0.03775527854905536,0.0,44.45382974267075,0.8874382714246815
0.6,2024-08-31,0.05297844746750937,0.4814399516914486,49.60440060585899,1.0535675983258603
0.7,2024-08-31,0.07238685799999653,1.0785924401848384,54.72754211785353,1.1712198470368493
0.8,2024-08-31,0.10375012856856186,1.4929254099301006,60.604013638525515,1.3078274912551653
0.9,2024-08-31,0.17960246342675537,2.138628968484319,69.41399655920537,1.5952845253246095
0.1,2024-09-01,-0.02579951744154213,-1.3571892369103093,0.0,0.0
0.2,2024-09-01,-0.0032846998429536096,-1.056357102308446,0.0,0.0
0.3,2024-09-01,0.011842917523185826,-0.7293240060555244,14.670681351842,0.0
0.4,2024-09-01,0.02383538549837771,-0.2985152929514122,38.52869863225334,0.7345806775144363
0.5,2024-09-01,0.03773527951776612,0.0,44.45542660441744,0.8876191615042103
0.6,2024-09-01,0.05297557673704163,0.4813144421199215,49.60213141449019,1.0534387438440194
0.7,2024-09-01,0.07238039617328822,1.0785479767691009,54.72635201708979,1.1710929733290532
0.8,2024-09-01,0.10374700350801781,1.492786375652008,60.597895705815944,1.3077329184076842
0.9,2024-09-01,0.17957698372163852,2.1385948600578675,69.41106563850079,1.5952326469838383
0.1,2024-09-02,-0.025796096975863714,-1.3571490157881818,0.0,0.0
0.2,2024-09-02,-0.003298822125819667,-1.0555752038363628,0.0,0.0
0.3,2024-09-02,0.011842762967911202,-0.7287343644309681,14.712218349364022,0.0
0.4,2024-09-02,0.023817264664768745,-0.2985888648489703,38.52878764821989,0.7345914298206823
0.5,2024-09-02,0.037715280486476876,0.0,44.45382974267075,0.8878000515837391
0.6,2024-09-02,0.05297270600657389,0.48118893254839423,49.59986222312139,1.0533098893621784
0.7,2024-09-02,0.07237393434657989,1.0785035133533631,54.725161916326044,1.170966099621257
0.8,2024-09-02,0.10374387844747379,1.4926473413739159,60.5917777731064,1.3076383455602034
0.9,2024-09-02,0.17955150401652142,2.1385607516314153,69.40813471779617,1.5951807686430668
0.1,2024-09-03,-0.02579488349668191,-1.3569244676538463,0.0,0.0
0.2,2024-09-03,-0.003295291555103152,-1.0555491860887518,0.0,0.0
0.3,2024-09-03,0.01184282920588604,-0.7278590106201691,14.801267070552406,0.0
0.4,2024-09-03,0.02381140724303643,-0.29894966006273677,38.53351808835346,0.7350086344196741
0.5,2024-09-03,0.03771510290781599,0.0,44.45542660441744,0.8880323682131672
0.6,2024-09-03,0.05295134493712523,0.48097912217869054,49.586459138301734,1.0531212740714684
0.7,2024-09-03,0.0723669435100934,1.0782047740129512,54.72359934214154,1.170947218992048
0.8,2024-09-03,0.10371762516647046,1.4924917977227905,60.59137212322326,1.3076190628358464
0.9,2024-09-03,0.17955041529918395,2.138293134085546,69.40648056356609,1.5951394157073018
0.1,2024-09-04,-0.025793670017500103,-1.356699919519511,0.0,0.0
