Date,Close,High,Low,Open,Volume
6/4/2018,1293.099976,1297.099976,1290,1293.900024,144
6/5/2018,1297.5,1299.800049,1289.900024,1292.099976,357
6/6/2018,1297.099976,1300.400024,1294.099976,1296.099976,373
6/7/2018,1298.699951,1302.800049,1296.199951,1298.400024,79
6/8/2018,1298.099976,1299.400024,1294.800049,1295.300049,650
6/11/2018,1298.900024,1302,1295.199951,1299.300049,71
6/12/2018,1295.099976,1298.099976,1292.699951,1297.800049,153
6/13/2018,1296.900024,1299.400024,1290.900024,1294,135
6/14/2018,1304,1307.699951,1297.199951,1297.199951,42
6/15/2018,1274.599976,1307.699951,1274,1297.199951,589
6/18/2018,1276.199951,1280.699951,1276.199951,1280.699951,35
6/19/2018,1275.599976,1281.800049,1269.900024,1278.699951,34
6/20/2018,1271.199951,1274.400024,1271.199951,1274.400024,7
6/21/2018,1267.199951,1268.900024,1260,1262.699951,46
6/22/2018,1267.400024,1270.199951,1267,1268.099976,74
6/25/2018,1265.599976,1271.199951,1265.599976,1270.599976,37
6/26/2018,1256.599976,1267.199951,1256.599976,1267.199951,89
6/27/2018,1252.800049,1255.5,1252.300049,1255.5,1162
6/28/2018,1247.800049,1251.699951,1244.800049,1251.699951,378
6/29/2018,1251.300049,1253.300049,1249.099976,1250.300049,48
7/2/2018,1239.800049,1249.900024,1239.800049,1249.900024,29
7/3/2018,1251.599976,1254.099976,1237,1238.099976,36
7/5/2018,1257.300049,1257.300049,1253.599976,1255.5,9
7/6/2018,1254.300049,1255.5,1254.300049,1255.5,7
7/9/2018,1258.099976,1262.300049,1257.699951,1258.199951,37
7/10/2018,1253.800049,1256.900024,1249.300049,1256.199951,65
7/11/2018,1242.800049,1253.199951,1242.800049,1253.199951,30
7/12/2018,1245,1246.699951,1240.900024,1240.900024,7
7/13/2018,1239.599976,1247,1239.599976,1244.699951,2
7/16/2018,1238.099976,1243.800049,1238.099976,1242.699951,2
7/17/2018,1225.699951,1225.699951,1225.699951,1225.699951,0
7/18/2018,1226.300049,1226.699951,1222.199951,1226.699951,67
7/19/2018,1222.400024,1228,1211.699951,1227.199951,33
7/20/2018,1229.5,1229.5,1229.5,1229.5,0
7/23/2018,1224,1224,1222,1222,1
7/24/2018,1223.900024,1223.900024,1223.900024,1223.900024,0
7/25/2018,1231.400024,1231.400024,1231.400024,1231.400024,0
7/26/2018,1225.300049,1227.800049,1225.300049,1227.800049,1
7/27/2018,1222.599976,1222.599976,1222.599976,1222.599976,254428
7/30/2018,1221.300049,1223.900024,1218.099976,1222.5,62239
7/31/2018,1223.699951,1228.099976,1213,1220.400024,2722
8/1/2018,1217.900024,1223.699951,1214.400024,1222.900024,1026
8/2/2018,1210.599976,1219.300049,1205.800049,1214.699951,411
8/3/2018,1214.199951,1218.599976,1205.099976,1206.5,784
8/6/2018,1208.599976,1214.400024,1206.599976,1214.400024,297
8/7/2018,1209.599976,1214.800049,1207.800049,1207.800049,715
8/8/2018,1212.599976,1215.199951,1205.900024,1212,209
8/9/2018,1211.900024,1215.300049,1211.599976,1214.5,44
8/10/2018,1211.099976,1216.400024,1205.599976,1212.5,75
8/13/2018,1191.300049,1207.400024,1191.300049,1207,78
8/14/2018,1193,1197.5,1192.800049,1193.099976,92
8/15/2018,1177.5,1188.099976,1174.599976,1187.800049,71
8/16/2018,1176.199951,1180.199951,1161.400024,1173.199951,123
8/17/2018,1176.5,1181.199951,1174.699951,1174.699951,66
8/20/2018,1186.800049,1190,1184.400024,1184.800049,68
8/21/2018,1192.599976,1192.599976,1189.800049,1189.800049,22
8/22/2018,1196.300049,1196.300049,1194.699951,1194.699951,17
8/23/2018,1187,1190.300049,1184.900024,1189.300049,95
8/24/2018,1206.300049,1208,1185.300049,1185.300049,12
8/27/2018,1209,1211.400024,1205.199951,1210.300049,154
8/28/2018,1207.400024,1217,1202.300049,1209.699951,136
8/29/2018,1204.5,1205.199951,1202.400024,1205.199951,817
8/30/2018,1197.699951,1205.599976,1196,1205.400024,493
8/31/2018,1200.300049,1208.199951,1199.099976,1207.099976,191
9/4/2018,1192.699951,1193.800049,1189.900024,1193.800049,26
9/5/2018,1194.900024,1196,1192.5,1192.5,21
9/6/2018,1197.900024,1202,1197.900024,1202,7
9/7/2018,1193.599976,1198.300049,1193.099976,1198.300049,29
9/10/2018,1193,1193,1193,1193,11
9/11/2018,1195.400024,1196.300049,1190.400024,1190.400024,21
9/12/2018,1204.699951,1205,1204.699951,1205,37
9/13/2018,1202,1203.400024,1200,1203.400024,22
9/14/2018,1195,1195,1195,1195,1
9/17/2018,1199.699951,1199.699951,1199.699951,1199.699951,0
9/18/2018,1196.800049,1198.699951,1196.800049,1198.699951,2
9/19/2018,1202.199951,1202.199951,1202.199951,1202.199951,0
9/20/2018,1206.199951,1206.199951,1206.199951,1206.199951,0
9/21/2018,1196.199951,1196.199951,1196.199951,1196.199951,0
9/24/2018,1199.300049,1199.300049,1199.300049,1199.300049,0
9/25/2018,1200,1202.800049,1200,1202.099976,21
9/26/2018,1194,1194,1194,1194,17857
9/27/2018,1182.300049,1197.300049,1180.5,1194.599976,4947
9/28/2018,1191.5,1191.900024,1180,1181.699951,404
10/1/2018,1187.099976,1191.599976,1185.800049,1191.599976,180
10/2/2018,1202.400024,1206,1190.300049,1193,451
10/3/2018,1198.300049,1202.599976,1196.599976,1202.599976,76
10/4/2018,1197.199951,1204.599976,1197.199951,1199.300049,496
10/5/2018,1201.199951,1205.300049,1196.900024,1197.099976,34
10/8/2018,1184.400024,1201,1183.699951,1201,250
10/9/2018,1187.199951,1189.099976,1185.599976,1185.599976,9
10/10/2018,1189.300049,1192,1189.300049,1189.300049,1078
10/11/2018,1223.5,1224.599976,1196.300049,1198.099976,126
10/12/2018,1218.099976,1221.599976,1216,1221.599976,122
10/15/2018,1226.400024,1232.300049,1222.400024,1222.400024,136
10/16/2018,1227.300049,1230.5,1227.099976,1227.099976,426
10/17/2018,1223.699951,1225.900024,1223.699951,1225.900024,1
10/18/2018,1226.5,1226.5,1226.5,1226.5,165
10/19/2018,1225.300049,1225.300049,1225.300049,1225.300049,55
10/22/2018,1221.199951,1224.5,1219.599976,1224.5,18
10/23/2018,1233.400024,1237.800049,1224.800049,1224.800049,33
10/24/2018,1227.800049,1231.599976,1227.800049,1231.599976,36
10/25/2018,1229.099976,1238.599976,1229.099976,1238.599976,7
10/26/2018,1232.5,1234.800049,1232.5,1234.300049,20
10/29/2018,1224.5,1224.5,1224.5,1224.5,214
10/30/2018,1222.599976,1227.699951,1219.800049,1227.699951,72
10/31/2018,1212.300049,1216.599976,1212,1216,121
11/1/2018,1236,1236,1215.400024,1215.400024,14
11/2/2018,1230.900024,1233.300049,1230.900024,1233.300049,18
11/5/2018,1229.800049,1231.5,1226.699951,1230.599976,15
11/6/2018,1223.800049,1233.800049,1223.800049,1230.699951,4
11/7/2018,1226.199951,1228.599976,1226.199951,1228.599976,1
11/8/2018,1222.900024,1222.900024,1222.900024,1222.900024,2
11/9/2018,1206.400024,1207.900024,1206.400024,1207.900024,14
11/12/2018,1201.300049,1201.599976,1201.300049,1201.599976,1
11/13/2018,1199.199951,1201.300049,1196.300049,1196.300049,5
11/14/2018,1207.900024,1207.900024,1207.900024,1207.900024,0
11/15/2018,1212.800049,1212.800049,1212.800049,1212.800049,0
11/16/2018,1220.800049,1223.800049,1216.699951,1216.699951,5
11/19/2018,1223.099976,1223.099976,1223.099976,1223.099976,0
11/20/2018,1219,1228.800049,1219,1225.300049,12
11/21/2018,1225.800049,1225.800049,1225.800049,1225.800049,0
11/23/2018,1221,1224.800049,1221,1224.800049,1
11/26/2018,1220.199951,1222,1220.199951,1220.199951,2
11/27/2018,1211.199951,1222,1211.199951,1221.900024,5
11/28/2018,1221.400024,1221.400024,1211.5,1211.5,247168
11/29/2018,1224.099976,1228.699951,1220.5,1221,55478
11/30/2018,1220.199951,1225,1216.099976,1224.099976,2060
12/3/2018,1233.900024,1234.099976,1221.300049,1222.5,751
12/4/2018,1241.099976,1241.400024,1230.400024,1231,474
12/6/2018,1238.099976,1244.400024,1234.800049,1237.5,434
12/7/2018,1246.800049,1249.800049,1237.599976,1238.300049,211
12/10/2018,1243.699951,1249.599976,1241.699951,1249.599976,131
12/11/2018,1241.900024,1248.699951,1241.5,1245.800049,117
12/12/2018,1244.400024,1245.599976,1244.099976,1245.300049,84
12/13/2018,1242.699951,1243.5,1241,1243.5,194
12/14/2018,1237,1241.699951,1234.099976,1241.699951,33
12/17/2018,1247.400024,1247.400024,1239.300049,1239.300049,10
12/18/2018,1249.199951,1249.199951,1245.599976,1248.199951,31
12/19/2018,1252.099976,1255.800049,1252.099976,1255.800049,268
12/20/2018,1263.599976,1263.599976,1243.199951,1243.199951,49
12/21/2018,1253.800049,1261.300049,1253.800049,1260.300049,96
12/24/2018,1267.5,1268.5,1260.300049,1260.300049,27
12/26/2018,1269.199951,1277.400024,1269.199951,1269.300049,63
12/27/2018,1277.300049,1277.300049,1276.699951,1276.699951,480
12/28/2018,1279.900024,1280.099976,1273.5,1273.5,805
12/31/2018,1278.300049,1281.300049,1277.599976,1278,19
1/2/2019,1281,1286,1277.599976,1286,149
1/3/2019,1291.800049,1292,1286.699951,1286.800049,10
1/4/2019,1282.699951,1294.199951,1275.300049,1294.199951,34
1/7/2019,1286.800049,1286.800049,1286.599976,1286.800049,2
1/8/2019,1283.199951,1283.199951,1278.199951,1280.5,54
1/9/2019,1289.300049,1289.300049,1279.199951,1279.400024,102
1/10/2019,1284.699951,1284.699951,1284.699951,1284.699951,0
1/11/2019,1287.099976,1291.199951,1286.300049,1291.199951,11
1/14/2019,1289.099976,1293.900024,1289.099976,1292.400024,7
1/15/2019,1286.199951,1292.699951,1286.199951,1290.099976,3
1/16/2019,1291.599976,1291.599976,1291.599976,1291.599976,2
1/17/2019,1291,1292.699951,1288.5,1291.599976,10
1/18/2019,1281.300049,1281.300049,1281.300049,1281.300049,3
1/22/2019,1282.5,1283.300049,1282.5,1282.5,7
1/23/2019,1283.099976,1283.900024,1278.699951,1281.699951,14
1/24/2019,1279.099976,1279.099976,1278.5,1279.099976,1
1/25/2019,1297.400024,1297.400024,1297.400024,1297.400024,0
1/28/2019,1302.400024,1307.099976,1298.400024,1300.800049,54
1/29/2019,1308.199951,1308.199951,1308.199951,1308.199951,213607
1/30/2019,1309.900024,1323.400024,1308.099976,1310.400024,54958
1/31/2019,1319.699951,1325.400024,1316.699951,1320,1970
2/1/2019,1316.900024,1320.699951,1315.400024,1320.300049,878
2/4/2019,1314.300049,1318.099976,1308.300049,1318.099976,675
2/5/2019,1314.199951,1315.099976,1311,1311.099976,362
2/6/2019,1309.5,1313.5,1305,1312.5,358
2/7/2019,1309.400024,1310.400024,1302.199951,1302.900024,203
2/8/2019,1313.699951,1314,1307.800049,1309.5,122
2/11/2019,1307,1313.400024,1304.699951,1313.400024,119
2/12/2019,1309.199951,1312,1307.599976,1310,109
2/13/2019,1310.800049,1316,1308.099976,1311.599976,143
2/14/2019,1309.800049,1311.800049,1301.599976,1305,858
2/15/2019,1318.099976,1318.800049,1313.599976,1313.599976,190
2/19/2019,1340.099976,1340.099976,1320.5,1320.900024,390
2/20/2019,1343.300049,1344,1338,1342.199951,581
2/21/2019,1323.5,1334.900024,1320.900024,1331.300049,414
2/22/2019,1329.199951,1331.300049,1321,1324.199951,718
2/25/2019,1325.900024,1331.599976,1325.599976,1329.199951,185
2/26/2019,1325.099976,1325.5,1323.300049,1323.300049,939
2/27/2019,1317.699951,1327.900024,1316.5,1327.699951,604
2/28/2019,1312.800049,1323.699951,1311.5,1321.099976,141
3/1/2019,1296.400024,1312.199951,1288.900024,1312.199951,110
3/4/2019,1284.800049,1287,1281.900024,1285.5,28
3/5/2019,1282,1287,1282,1287,114
3/6/2019,1284.900024,1287.099976,1282.599976,1287.099976,14
3/7/2019,1283.800049,1284.599976,1281,1281,11
3/8/2019,1297,1297.400024,1291.599976,1292.099976,10
3/11/2019,1288.800049,1291,1288.800049,1291,9
3/12/2019,1296.300049,1296.300049,1294.699951,1294.699951,1
3/13/2019,1307.5,1307.5,1307.5,1307.5,0
3/14/2019,1293.400024,1293.400024,1293.400024,1293.400024,1
3/15/2019,1301.800049,1304.699951,1300.5,1300.900024,26
3/18/2019,1300.300049,1302.199951,1297.300049,1297.300049,8
3/19/2019,1305,1306.900024,1304.800049,1306.900024,20
3/20/2019,1300.5,1300.699951,1300.5,1300.699951,2
3/21/2019,1306.099976,1306.099976,1306.099976,1306.099976,0
3/22/2019,1311.599976,1311.599976,1311.599976,1311.599976,0
3/25/2019,1321.900024,1322.900024,1320.699951,1320.699951,19
3/26/2019,1314.300049,1315.599976,1314.300049,1315.599976,1
3/27/2019,1309.900024,1309.900024,1309.900024,1309.900024,206263
3/28/2019,1289.800049,1311.099976,1287.699951,1308.400024,87798
3/29/2019,1293,1298.5,1286.099976,1289.599976,1265
4/1/2019,1288.400024,1295.900024,1285.699951,1291.800049,675
4/2/2019,1290,1290.900024,1284.5,1286.300049,525
4/3/2019,1289.900024,1293.099976,1287.5,1291.400024,172
4/4/2019,1289,1292.599976,1279.5,1290.599976,269
4/5/2019,1290.400024,1292,1283.599976,1292,181
4/8/2019,1297.099976,1302.099976,1291.800049,1292.199951,63
4/9/2019,1303.5,1304.900024,1298.5,1298.5,30
4/10/2019,1309.099976,1309.099976,1301.5,1304,66
4/11/2019,1288.599976,1307.099976,1288.599976,1307,420
4/12/2019,1290.599976,1293.400024,1289.199951,1293.400024,607
4/15/2019,1286.800049,1287.300049,1282.300049,1284.800049,523
4/16/2019,1272.599976,1285.199951,1272.199951,1285.199951,643
4/17/2019,1272.199951,1273.5,1271.599976,1273.5,308
4/18/2019,1271.900024,1273.599976,1270.099976,1270.800049,27
4/22/2019,1273.5,1273.5,1273.5,1273.5,147
4/23/2019,1269.300049,1269.800049,1266,1266.400024,206
4/24/2019,1275.5,1275.5,1267.800049,1268.400024,518
4/25/2019,1275.800049,1280.800049,1275.800049,1280.599976,95
4/26/2019,1284.900024,1284.900024,1284.900024,1284.900024,804
4/29/2019,1278.599976,1284.900024,1277.099976,1284.800049,568
4/30/2019,1282.800049,1283.300049,1280.800049,1281.699951,114
5/1/2019,1281.400024,1283.300049,1278.699951,1278.699951,70
5/2/2019,1269.699951,1270.800049,1266.599976,1269.199951,63
5/3/2019,1279.199951,1279.199951,1270.099976,1270.099976,15
5/6/2019,1281.699951,1282.199951,1280.300049,1282.199951,12
5/7/2019,1283.5,1283.5,1280.5,1280.5,8
5/8/2019,1279.400024,1279.400024,1279.400024,1279.400024,5
5/9/2019,1283.5,1285,1278.800049,1278.900024,38
5/10/2019,1285.699951,1286.5,1283.300049,1285.400024,6
5/13/2019,1300.099976,1300.099976,1281.800049,1286.699951,56
5/14/2019,1294.699951,1297.800049,1294.699951,1297.800049,6
5/15/2019,1296.300049,1296.900024,1296,1296.900024,55
5/16/2019,1285,1285.400024,1285,1285.199951,3
5/17/2019,1274.5,1280,1274.5,1280,1
5/20/2019,1276.099976,1276.099976,1276.099976,1276.099976,20
5/21/2019,1272,1272,1272,1272,0
5/22/2019,1273.599976,1273.599976,1273.599976,1273.599976,0
5/23/2019,1284.800049,1284.800049,1284.800049,1284.800049,0
5/24/2019,1283,1283,1283,1283,9
5/28/2019,1276.5,1276.5,1276.5,1276.5,0
5/29/2019,1280.599976,1280.599976,1280.599976,1280.599976,189694
5/30/2019,1287.099976,1288.300049,1273.900024,1279.400024,55573
5/31/2019,1305.800049,1306.400024,1287.5,1287.699951,2814
6/3/2019,1322.699951,1327.800049,1307,1307,812
6/4/2019,1323.400024,1328.599976,1320.800049,1324.300049,302
6/5/2019,1328.300049,1343.300049,1326.300049,1328.900024,622
6/6/2019,1337.599976,1338.699951,1326.199951,1330.800049,161
6/7/2019,1341.199951,1347.699951,1329.800049,1333.099976,240
6/10/2019,1324.699951,1336.5,1324.099976,1335.800049,268
6/11/2019,1326.400024,1328.400024,1319.099976,1328.400024,201
6/12/2019,1331.900024,1334.5,1326.900024,1326.900024,139
6/13/2019,1339.199951,1341.099976,1331.599976,1331.599976,157
6/14/2019,1340.099976,1355.400024,1339.300049,1345.400024,914
6/17/2019,1338.699951,1340.300049,1335,1339,76
6/18/2019,1346.599976,1349.300049,1341.599976,1349.300049,29
6/19/2019,1344.599976,1344.599976,1344,1344,129
6/20/2019,1392.900024,1392.900024,1379.5,1381.5,76
6/21/2019,1396.199951,1406,1390.300049,1406,35
6/24/2019,1414.300049,1420.599976,1402.099976,1406,125
6/25/2019,1414.900024,1433.300049,1414.900024,1418.099976,105
6/26/2019,1411.599976,1413.300049,1405.800049,1407.199951,1333
6/27/2019,1408.400024,1410.800049,1399.800049,1407,437
6/28/2019,1409.699951,1422,1408.300049,1408.300049,356
7/1/2019,1385.599976,1395.800049,1382.800049,1386.599976,214
7/2/2019,1404.599976,1418.400024,1390.800049,1391.099976,38
7/3/2019,1417.699951,1434,1413.099976,1431,46
7/5/2019,1396.699951,1418.300049,1390.199951,1418.300049,20
7/8/2019,1397,1397,1393.599976,1395.900024,14
7/9/2019,1397.5,1397.5,1386.199951,1394.5,53
7/10/2019,1410.099976,1410.099976,1409.900024,1409.900024,50
7/11/2019,1404.300049,1424,1404.300049,1424,6
7/12/2019,1409.900024,1410.099976,1405.599976,1405.599976,8
7/15/2019,1411.400024,1415,1411.400024,1414.400024,25
7/16/2019,1409.199951,1413.699951,1405,1413.599976,13
7/17/2019,1421.300049,1421.300049,1404.599976,1404.599976,6
7/18/2019,1426.099976,1444.199951,1419.5,1422.300049,66
7/19/2019,1425.099976,1442,1425.099976,1440.5,22
7/22/2019,1425.300049,1425.300049,1424,1425.300049,1
7/23/2019,1420.099976,1421.300049,1416.300049,1418.599976,5
7/24/2019,1422.800049,1422.800049,1422.800049,1422.800049,20
7/25/2019,1413.900024,1413.900024,1413.900024,1413.900024,4
7/26/2019,1418.5,1423,1418.5,1422.800049,5
7/29/2019,1419.599976,1419.599976,1419.599976,1419.599976,224267
7/30/2019,1429.699951,1433.900024,1422.099976,1426.300049,73874
7/31/2019,1426.099976,1435.800049,1411.199951,1431.300049,3294
8/1/2019,1420.900024,1445.199951,1400.900024,1411.300049,2431
8/2/2019,1445.599976,1448,1432.300049,1448,1873
8/5/2019,1464.599976,1469.699951,1440.400024,1440.400024,1008
8/6/2019,1472.400024,1475,1457.699951,1469.699951,460
8/7/2019,1507.300049,1509.900024,1473.199951,1473.5,824
8/8/2019,1497.699951,1508.5,1492,1498.400024,367
8/9/2019,1496.599976,1507.5,1495.599976,1506.199951,74
8/12/2019,1505.300049,1514.900024,1488.099976,1496,257
8/13/2019,1502.199951,1531.400024,1483.699951,1510.400024,672
8/14/2019,1515.900024,1520.5,1497,1500,328
8/15/2019,1519.599976,1522.699951,1510.599976,1519.800049,87
8/16/2019,1512.5,1524.599976,1504.699951,1524.599976,1815
8/19/2019,1500.400024,1507.599976,1492.900024,1507.199951,205
8/20/2019,1504.599976,1506.099976,1497.5,1497.5,486
8/21/2019,1504.599976,1505,1498.800049,1504.900024,350
8/22/2019,1497.300049,1497.300049,1493.800049,1495.099976,686
8/23/2019,1526.599976,1527.599976,1493.5,1493.5,983
8/26/2019,1526.300049,1543.300049,1524.300049,1543.199951,334
8/27/2019,1541,1542.099976,1528.5,1530.5,166
8/28/2019,1537.800049,1538.099976,1537.800049,1538.099976,2756
8/29/2019,1526.5,1549.300049,1519.599976,1537.5,704
8/30/2019,1519.099976,1530.400024,1516.699951,1524.599976,276
9/3/2019,1545.900024,1547.300049,1521,1522.900024,139
9/4/2019,1550.300049,1553.199951,1534.800049,1549,46
9/5/2019,1515.400024,1551.099976,1511.099976,1551,125
9/6/2019,1506.199951,1526,1504.5,1517.300049,54
9/9/2019,1502.199951,1513,1498,1509,69
9/10/2019,1490.300049,1498.5,1486.900024,1498.5,23
9/11/2019,1494.400024,1496.599976,1490.199951,1491.699951,8
9/12/2019,1498.699951,1515.400024,1498.699951,1499.5,27
9/13/2019,1490.900024,1490.900024,1486.900024,1490.900024,1
9/16/2019,1503.099976,1506.800049,1496.900024,1506.599976,21
9/17/2019,1505.099976,1505.099976,1497.900024,1497.900024,3
9/18/2019,1507.5,1509.400024,1489.300049,1508.900024,8
9/19/2019,1498.400024,1502.400024,1496.099976,1496.099976,10
9/20/2019,1507.300049,1507.300049,1503,1503,2
9/23/2019,1523.699951,1523.699951,1515.5,1515.5,5
9/24/2019,1532.099976,1533,1515.099976,1515.099976,25
9/25/2019,1504.599976,1527.900024,1504.599976,1527.599976,25
9/26/2019,1507.5,1507.5,1507.5,1507.5,8178
9/27/2019,1499.099976,1506.099976,1485.599976,1504.199951,7827
9/30/2019,1465.699951,1495.900024,1463.5,1495.900024,1078
10/1/2019,1482,1485.5,1458.300049,1468.699951,219
10/2/2019,1501,1503.699951,1474.099976,1476.599976,205
10/3/2019,1507.099976,1518.199951,1496.599976,1497.400024,1213
10/4/2019,1506.199951,1508.699951,1497.099976,1505.599976,233
10/7/2019,1497.699951,1505.800049,1489.099976,1504.800049,121
10/8/2019,1497.199951,1506.300049,1489.300049,1489.400024,46
10/9/2019,1506.099976,1507.699951,1498.400024,1507.699951,120
10/10/2019,1494.800049,1511.199951,1490.599976,1511.199951,78
10/11/2019,1482.699951,1494.900024,1476.900024,1491.900024,57
10/14/2019,1491.699951,1493.5,1481.300049,1484.400024,400
10/15/2019,1477.599976,1495.400024,1476.599976,1488.900024,367
10/16/2019,1488,1488,1480,1482,383
10/17/2019,1492.300049,1493.199951,1485.800049,1486.199951,271
10/18/2019,1488.199951,1489.099976,1486.599976,1487.300049,82
10/21/2019,1482.400024,1489.900024,1481.5,1489.900024,72
10/22/2019,1481.699951,1483.5,1481.699951,1483.400024,99
10/23/2019,1489.900024,1490.300049,1486.400024,1486.400024,67
10/24/2019,1498.900024,1501.199951,1485.900024,1490.5,115
10/25/2019,1499.5,1514.300049,1499,1501.400024,93
10/28/2019,1490,1504.099976,1490,1504.099976,37
10/29/2019,1487,1487,1485.900024,1485.900024,425
10/30/2019,1493.199951,1495.400024,1481,1487.199951,320
10/31/2019,1511.400024,1513.099976,1496.099976,1496.099976,210
11/1/2019,1508,1511.599976,1503,1511,235
11/4/2019,1508,1511.599976,1508,1511.599976,101
11/5/2019,1480.800049,1507.099976,1480.800049,1507.099976,31
11/6/2019,1490.199951,1491,1483.199951,1483.199951,567
11/7/2019,1464.199951,1489.099976,1464.199951,1489.099976,581
11/8/2019,1461.300049,1469.099976,1461.300049,1469.099976,21
11/11/2019,1455.5,1461,1449.300049,1461,22
11/12/2019,1452.099976,1454.900024,1447.099976,1454.900024,6
11/13/2019,1461.699951,1463.300049,1456.800049,1456.800049,56
11/14/2019,1471.800049,1471.800049,1463.699951,1463.800049,83
11/15/2019,1467.300049,1469.099976,1467.300049,1469.099976,13
11/18/2019,1470.900024,1472,1469.699951,1472,141
11/19/2019,1473.300049,1474.300049,1467.699951,1467.699951,18
11/20/2019,1473.300049,1474.5,1467.300049,1472.599976,31
11/21/2019,1463.099976,1463.099976,1463.099976,1463.099976,16
11/22/2019,1463.099976,1468.599976,1463.099976,1468.599976,19
11/25/2019,1456.599976,1457.099976,1455.5,1457.099976,14
11/26/2019,1459.800049,1459.800049,1459.800049,1459.800049,346362
11/27/2019,1453.400024,1461.900024,1452,1461.099976,88364
11/29/2019,1465.599976,1465.599976,1452.099976,1453.599976,7020
12/2/2019,1462.300049,1464.400024,1453.300049,1462.800049,2172
12/3/2019,1478.199951,1480.400024,1459.5,1461.599976,1460
12/4/2019,1474,1483.400024,1471.199951,1477.5,613
12/5/2019,1476.900024,1478,1472.300049,1474.699951,907
12/6/2019,1459.099976,1476,1458.199951,1475,899
12/9/2019,1459.300049,1464.199951,1458.599976,1458.800049,1461
12/10/2019,1462.599976,1467.199951,1460.699951,1460.699951,367
12/11/2019,1469.400024,1475.400024,1463.099976,1463.099976,393
12/12/2019,1466.699951,1483.900024,1463.699951,1475.099976,955
12/13/2019,1475.599976,1475.900024,1463.099976,1463.099976,468
12/16/2019,1475,1475.300049,1473.800049,1473.800049,99
12/17/2019,1474.599976,1476.900024,1474,1474.099976,410
12/18/2019,1472.599976,1472.599976,1472.599976,1472.599976,250
12/19/2019,1478.199951,1478.900024,1473.300049,1475.900024,319
12/20/2019,1474.699951,1478.099976,1474.699951,1476.699951,118
12/23/2019,1482.5,1482.5,1479.900024,1482.300049,391
12/24/2019,1499.099976,1499.099976,1488.699951,1488.699951,52
12/26/2019,1509.300049,1512.300049,1505,1505.199951,126
12/27/2019,1513.800049,1513.800049,1513.800049,1513.800049,839
12/30/2019,1514.5,1515.099976,1510,1512.599976,446
12/31/2019,1519.5,1523.400024,1513.800049,1513.800049,301
1/2/2020,1524.5,1528.699951,1518,1518.099976,214
1/3/2020,1549.199951,1552.699951,1530.099976,1530.099976,107
1/6/2020,1566.199951,1580,1560.400024,1580,416
1/7/2020,1571.800049,1576.300049,1558.300049,1558.300049,47
1/8/2020,1557.400024,1604.199951,1552.300049,1579.699951,236
1/9/2020,1551.699951,1555.699951,1543.300049,1555.699951,54
1/10/2020,1557.5,1558.800049,1545.400024,1551.199951,16
1/13/2020,1548.400024,1558,1548.400024,1557.400024,48
1/14/2020,1542.400024,1546.699951,1534.900024,1546.699951,32
1/15/2020,1552.099976,1553.900024,1545.599976,1548,11
1/16/2020,1549,1556.099976,1548.5,1555.699951,98
1/17/2020,1558.800049,1558.800049,1553.599976,1554.099976,108
1/21/2020,1556.400024,1566.199951,1551,1559.300049,45
1/22/2020,1555.300049,1557.099976,1549.800049,1549.800049,42
1/23/2020,1564.599976,1564.599976,1552.199951,1553.099976,15
1/24/2020,1571.099976,1571.099976,1556.300049,1556.300049,43
1/27/2020,1576.800049,1584.5,1576.800049,1584.300049,22
1/28/2020,1569.199951,1576.400024,1569.199951,1576.400024,3
1/29/2020,1569.800049,1569.800049,1569.800049,1569.800049,251274
1/30/2020,1583.5,1585,1571.400024,1576.800049,62336
1/31/2020,1582.900024,1589,1570,1573.400024,1095
2/3/2020,1577.199951,1593.300049,1568.199951,1592.900024,1062
2/4/2020,1550.400024,1577.699951,1547.800049,1577.699951,978
2/5/2020,1557.800049,1560.699951,1547.699951,1553.199951,1305
2/6/2020,1565.099976,1565.599976,1551.599976,1553.599976,110
2/7/2020,1568.599976,1571.900024,1560.5,1564.900024,431
2/10/2020,1574.699951,1574.699951,1568.599976,1569.300049,128
2/11/2020,1565.599976,1571.099976,1561.900024,1570.900024,440
2/12/2020,1567.400024,1568.699951,1561,1565.199951,36
2/13/2020,1575.099976,1575.099976,1570.199951,1570.199951,74
2/14/2020,1582.699951,1582.699951,1574.800049,1575.800049,68
2/18/2020,1600,1604.300049,1579.800049,1579.800049,310
2/19/2020,1607.5,1610.5,1599.699951,1600.599976,542
2/20/2020,1616.599976,1621,1603,1606.5,117
2/21/2020,1644.599976,1645,1619.300049,1619.300049,186
2/24/2020,1672.400024,1686.599976,1650,1657,435
2/25/2020,1646.900024,1653.699951,1632.300049,1645.099976,409
2/26/2020,1640,1648.099976,1636.400024,1644,1990
2/27/2020,1640,1658,1638.5,1641.099976,707
2/28/2020,1564.099976,1642.5,1564.099976,1640.300049,289
3/2/2020,1592.300049,1608.300049,1574.300049,1583.900024,537
3/3/2020,1642.099976,1645.300049,1594,1594.5,610
3/4/2020,1641.099976,1645.900024,1631.300049,1645.400024,83
3/5/2020,1666.400024,1672.900024,1637.199951,1637.300049,154
3/6/2020,1670.800049,1686.199951,1647.199951,1670.800049,175
3/9/2020,1674.5,1701.599976,1657.699951,1696.099976,161
3/10/2020,1659.099976,1674.599976,1643,1671.599976,48
3/11/2020,1641.400024,1666.5,1635,1656.599976,47
3/12/2020,1589.300049,1647.5,1566.400024,1637,256
